Tissue	Subtype	State	Gene	Function	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Breast	IDC-TN	Metastasis	TP53	TSG	0.916083916083916	0.391608391608392	0.041958041958042	6	52	8	75	1	7
Breast	IDC-TN	Metastasis	TSC2	TSG	0.013986013986014	0.167832167832168	0.167832167832168	25	1	94	3	25	1
Breast	ILC-HR+HER2-	Primary	ARID1A	TSG	0.0523809523809524	0.252380952380952	0.019047619047619	53	2	144	11	5	1
Breast	ILC-HR+HER2-	Primary	BRCA2	TSG	0.0142857142857143	0.123809523809524	0.019047619047619	26	2	179	3	5	1
Breast	ILC-HR+HER2-	Primary	CBFB	TSG	0.0523809523809524	0.757142857142857	0	152	9	49	4	1	1
Breast	ILC-HR+HER2-	Primary	CDH1	TSG	0.814285714285714	0.738095238095238	0	23	134	18	39	1	1
Breast	ILC-HR+HER2-	Primary	ERBB2	OG	0.0380952380952381	0.104761904761905	0.0476190476190476	22	2	172	8	11	1
Breast	ILC-HR+HER2-	Primary	ESR1	OG	0.019047619047619	0.128571428571429	0.0714285714285714	27	2	166	4	16	1
Breast	ILC-HR+HER2-	Primary	INPPL1	TSG	0.0142857142857143	0.0857142857142857	0.119047619047619	17	3	168	1	25	2
Breast	ILC-HR+HER2-	Primary	KDM6A	TSG	0.019047619047619	0.147619047619048	0.00952380952380952	32	1	174	5	3	1
Breast	ILC-HR+HER2-	Primary	MAP2K4	TSG	0.0238095238095238	0.3	0.00476190476190476	59	6	147	1	2	1
Breast	ILC-HR+HER2-	Primary	MED12	DFG	0.0142857142857143	0.142857142857143	0.00952380952380952	30	2	177	3	3	1
Breast	ILC-HR+HER2-	Primary	NCOR1	TSG	0.0476190476190476	0.266666666666667	0.019047619047619	53	5	146	6	4	2
Breast	ILC-HR+HER2-	Primary	NF1	TSG	0.0142857142857143	0.10952380952381	0.0142857142857143	23	2	183	3	4	1
Breast	ILC-HR+HER2-	Primary	TP53	TSG	0.0761904761904762	0.295238095238095	0.00952380952380952	54	10	140	8	3	1
Breast	ILC-HR+HER2-	Primary	ZFHX3	TSG	0.0142857142857143	0.757142857142857	0	159	2	50	3	1	1
Breast	ILC-HR+HER2-	Metastasis	ANKRD11	TSG	0.0123456790123457	0.672839506172839	0	110	1	52	3	1	1
Breast	ILC-HR+HER2-	Metastasis	ARID1A	TSG	0.0802469135802469	0.296296296296296	0.0123456790123457	46	4	103	11	3	1
Breast	ILC-HR+HER2-	Metastasis	ARID2	TSG	0.0123456790123457	0.0185185185185185	0.117283950617284	4	1	139	3	20	1
Breast	ILC-HR+HER2-	Metastasis	ATM	TSG	0.0123456790123457	0.382716049382716	0.0123456790123457	62	2	98	2	3	1
Breast	ILC-HR+HER2-	Metastasis	ATRX	TSG	0.0123456790123457	0.148148148148148	0	25	1	137	3	1	1
Breast	ILC-HR+HER2-	Metastasis	BRCA2	TSG	0.0246913580246914	0.253086419753086	0.0185185185185185	40	3	117	3	4	1
Breast	ILC-HR+HER2-	Metastasis	CBFB	TSG	0.037037037037037	0.672839506172839	0.00617283950617284	107	4	50	4	2	1
Breast	ILC-HR+HER2-	Metastasis	CDH1	TSG	0.771604938271605	0.654320987654321	0.00617283950617284	19	89	20	37	1	2
Breast	ILC-HR+HER2-	Metastasis	CDKN1B	TSG	0.0123456790123457	0.117283950617284	0.0802469135802469	20	1	129	3	14	1
Breast	ILC-HR+HER2-	Metastasis	CDKN2A	TSG	0.0123456790123457	0.117283950617284	0.0493827160493827	20	1	134	3	9	1
Breast	ILC-HR+HER2-	Metastasis	EGFR	OG	0.0123456790123457	0.0246913580246914	0.141975308641975	3	3	136	1	24	1
Breast	ILC-HR+HER2-	Metastasis	ERBB2	OG	0.111111111111111	0.179012345679012	0.0493827160493827	29	2	111	16	7	3
Breast	ILC-HR+HER2-	Metastasis	ESR1	OG	0.12962962962963	0.191358024691358	0.0802469135802469	25	8	107	13	12	3
Breast	ILC-HR+HER2-	Metastasis	FAT1	TSG	0.0123456790123457	0.117283950617284	0.0123456790123457	19	2	142	1	2	2
Breast	ILC-HR+HER2-	Metastasis	FGFR4	OG	0.0246913580246914	0.0246913580246914	0.104938271604938	5	1	139	4	17	2
Breast	ILC-HR+HER2-	Metastasis	GPS2	TSG	0.0246913580246914	0.41358024691358	0.0123456790123457	66	3	92	3	3	1
Breast	ILC-HR+HER2-	Metastasis	JAK1	DFG	0.0246913580246914	0.203703703703704	0.0246913580246914	31	4	125	2	5	1
Breast	ILC-HR+HER2-	Metastasis	KMT2A	TSG	0.0185185185185185	0.364197530864198	0.0123456790123457	58	3	101	2	3	1
Breast	ILC-HR+HER2-	Metastasis	KMT2C	TSG	0.111111111111111	0.0617283950617284	0.104938271604938	11	1	119	18	17	2
Breast	ILC-HR+HER2-	Metastasis	MAP2K4	TSG	0.037037037037037	0.401234567901235	0.0185185185185185	63	4	92	4	4	1
Breast	ILC-HR+HER2-	Metastasis	NBN	TSG	0.0123456790123457	0.0246913580246914	0.271604938271605	5	1	114	2	44	2
Breast	ILC-HR+HER2-	Metastasis	NCOR1	TSG	0.0864197530864197	0.364197530864198	0.0432098765432099	54	7	90	8	7	2
Breast	ILC-HR+HER2-	Metastasis	NF1	TSG	0.0555555555555556	0.160493827160494	0.0555555555555556	23	5	123	6	10	1
Breast	ILC-HR+HER2-	Metastasis	RAD51C	TSG	0.0123456790123457	0.0925925925925926	0.111111111111111	16	1	129	2	18	2
Breast	ILC-HR+HER2-	Metastasis	RB1	TSG	0.0246913580246914	0.308641975308642	0	48	4	112	2	1	1
Breast	ILC-HR+HER2-	Metastasis	RHOA	OG	0.0555555555555556	0.104938271604938	0.0679012345679012	18	1	126	10	12	1
Breast	ILC-HR+HER2-	Metastasis	SMAD2	TSG	0.0123456790123457	0.302469135802469	0.0246913580246914	48	3	110	1	5	1
Breast	ILC-HR+HER2-	Metastasis	SMAD4	TSG	0.037037037037037	0.302469135802469	0.0246913580246914	44	7	110	1	5	1
Breast	ILC-HR+HER2-	Metastasis	SOX9	DFG	0.0185185185185185	0.135802469135802	0.0679012345679012	22	2	129	2	11	2
Breast	ILC-HR+HER2-	Metastasis	SPEN	TSG	0.0493827160493827	0.246913580246914	0.0185185185185185	41	1	112	9	4	1
Breast	ILC-HR+HER2-	Metastasis	SPOP	TSG	0.0123456790123457	0.123456790123457	0.0864197530864197	20	2	128	2	15	1
Breast	ILC-HR+HER2-	Metastasis	TP53	TSG	0.197530864197531	0.407407407407407	0.00617283950617284	49	19	82	15	2	1
Breast	ILC-HR+HER2-	Metastasis	ZFHX3	TSG	0.0246913580246914	0.666666666666667	0	107	3	53	3	1	1
Core-GI	ANSC	Primary	ARID1A	TSG	0.0204081632653061	0.0204081632653061	0.163265306122449	2	1	40	2	9	1
Core-GI	ANSC	Primary	ASXL1	TSG	0.0204081632653061	0	0.26530612244898	1	1	36	2	14	1
Core-GI	ANSC	Primary	ATRX	TSG	0.0408163265306122	0.142857142857143	0	8	1	41	3	1	1
Core-GI	ANSC	Primary	B2M	TSG	0.0204081632653061	0.122448979591837	0.0408163265306122	7	1	41	2	3	1
Core-GI	ANSC	Primary	BAP1	TSG	0.0408163265306122	0.346938775510204	0	17	2	32	2	1	1
Core-GI	ANSC	Primary	BARD1	TSG	0.0204081632653061	0.224489795918367	0.0204081632653061	12	1	37	2	2	1
Core-GI	ANSC	Primary	CDKN2A	TSG	0.0612244897959184	0.142857142857143	0.183673469387755	7	2	33	2	9	2
Core-GI	ANSC	Primary	CREBBP	TSG	0.0816326530612245	0.0612244897959184	0.102040816326531	3	2	39	4	6	1
Core-GI	ANSC	Primary	CTNNB1	OG	0.0204081632653061	0.326530612244898	0	17	1	33	2	1	1
Core-GI	ANSC	Primary	CYLD	TSG	0.0204081632653061	0.122448979591837	0.0408163265306122	6	2	42	1	3	1
Core-GI	ANSC	Primary	DAXX	TSG	0.0204081632653061	0.0408163265306122	0.102040816326531	3	1	42	2	6	1
Core-GI	ANSC	Primary	DNMT3B	TSG	0.0204081632653061	0	0.26530612244898	1	1	37	1	13	2
Core-GI	ANSC	Primary	EED	TSG	0.0204081632653061	0.448979591836735	0.0408163265306122	23	1	25	2	3	1
Core-GI	ANSC	Primary	EP300	TSG	0.142857142857143	0.102040816326531	0.102040816326531	6	1	33	8	6	1
Core-GI	ANSC	Primary	ERF	TSG	0.0204081632653061	0.0408163265306122	0.142857142857143	3	1	40	2	8	1
Core-GI	ANSC	Primary	FAT1	TSG	0.0408163265306122	0.224489795918367	0.0408163265306122	11	2	36	2	3	1
Core-GI	ANSC	Primary	FBXW7	TSG	0.163265306122449	0.244897959183673	0.0204081632653061	11	3	31	7	2	1
Core-GI	ANSC	Primary	FUBP1	TSG	0.0204081632653061	0	0.163265306122449	1	1	41	2	9	1
Core-GI	ANSC	Primary	INPP4B	TSG	0.0408163265306122	0.244897959183673	0	12	2	37	2	1	1
Core-GI	ANSC	Primary	INPPL1	TSG	0.0204081632653061	0.204081632653061	0.142857142857143	11	1	32	2	8	1
Core-GI	ANSC	Primary	JAK2	OG	0.0204081632653061	0.142857142857143	0.102040816326531	8	1	38	1	5	2
Core-GI	ANSC	Primary	JUN	OG	0.0204081632653061	0	0.224489795918367	1	1	39	1	11	2
Core-GI	ANSC	Primary	KDM5C	TSG	0.0204081632653061	0.204081632653061	0	11	1	39	2	1	1
Core-GI	ANSC	Primary	KEAP1	TSG	0.0408163265306122	0.122448979591837	0.102040816326531	7	1	38	2	5	2
Core-GI	ANSC	Primary	KMT2C	TSG	0.0612244897959184	0.142857142857143	0.0204081632653061	8	1	40	3	1	2
Core-GI	ANSC	Primary	LATS1	TSG	0.0204081632653061	0.102040816326531	0.0408163265306122	6	1	42	2	3	1
Core-GI	ANSC	Primary	MED12	DFG	0.0408163265306122	0.122448979591837	0	7	1	42	3	1	1
Core-GI	ANSC	Primary	MLH1	TSG	0.0204081632653061	0.326530612244898	0	16	2	34	1	1	1
Core-GI	ANSC	Primary	NFE2L2	OG	0.0408163265306122	0.122448979591837	0.102040816326531	6	2	38	2	6	1
Core-GI	ANSC	Primary	NOTCH1	DFG	0.0612244897959184	0.0204081632653061	0.204081632653061	2	1	37	3	10	2
Core-GI	ANSC	Primary	NOTCH2	DFG	0.0204081632653061	0.0204081632653061	0.142857142857143	2	1	41	2	8	1
Core-GI	ANSC	Primary	NOTCH4	DFG	0.0204081632653061	0.0408163265306122	0.122448979591837	3	1	41	2	7	1
Core-GI	ANSC	Primary	PBRM1	TSG	0.0204081632653061	0.326530612244898	0	17	1	33	2	1	1
Core-GI	ANSC	Primary	PGR	OG	0.0204081632653061	0.489795918367347	0.0408163265306122	25	1	23	2	3	1
Core-GI	ANSC	Primary	PIK3CA	OG	0.285714285714286	0	0.795918367346939	1	1	11	1	26	15
Core-GI	ANSC	Primary	PTCH1	TSG	0.0204081632653061	0.0204081632653061	0.142857142857143	2	1	41	2	8	1
Core-GI	ANSC	Primary	PTEN	TSG	0.122448979591837	0.122448979591837	0.0408163265306122	6	2	37	6	3	1
Core-GI	ANSC	Primary	PTPRT	TSG	0.0204081632653061	0.0204081632653061	0.224489795918367	2	1	37	2	12	1
Core-GI	ANSC	Primary	RB1	TSG	0.0612244897959184	0.26530612244898	0	14	1	34	4	1	1
Core-GI	ANSC	Primary	SESN1	TSG	0.0204081632653061	0.122448979591837	0.0204081632653061	7	1	42	2	2	1
Core-GI	ANSC	Primary	SLX4	TSG	0.0204081632653061	0.0612244897959184	0.102040816326531	4	1	41	2	6	1
Core-GI	ANSC	Primary	SPEN	TSG	0.0204081632653061	0.0408163265306122	0.204081632653061	3	1	37	2	11	1
Core-GI	ANSC	Primary	STK11	TSG	0.0612244897959184	0.26530612244898	0.0204081632653061	12	3	35	2	2	1
Core-GI	ANSC	Primary	TERT	OG	0.0612244897959184	0.0408163265306122	0.244897959183673	3	1	33	4	13	1
Core-GI	ANSC	Primary	TGFBR2	TSG	0.0204081632653061	0.551020408163265	0	27	2	23	1	1	1
Core-GI	ANSC	Primary	TP63	DFG	0.0204081632653061	0	0.836734693877551	1	1	9	1	41	2
Core-GI	ANSC	Primary	ZFHX3	TSG	0.0408163265306122	0.102040816326531	0.0612244897959184	6	1	40	3	4	1
Core-GI	ANSC	Metastasis	AMER1	TSG	0.0285714285714286	0.171428571428571	0.0285714285714286	7	1	28	2	2	1
Core-GI	ANSC	Metastasis	ASXL1	TSG	0.0285714285714286	0	0.314285714285714	1	1	24	2	12	1
Core-GI	ANSC	Metastasis	BRCA2	TSG	0.0285714285714286	0.142857142857143	0.0857142857142857	6	1	27	2	4	1
Core-GI	ANSC	Metastasis	CREBBP	TSG	0.0857142857142857	0	0.257142857142857	1	1	25	3	9	2
Core-GI	ANSC	Metastasis	DICER1	TSG	0.0571428571428571	0.228571428571429	0.0285714285714286	9	1	25	3	2	1
Core-GI	ANSC	Metastasis	ERCC4	TSG	0.0285714285714286	0	0.257142857142857	1	1	27	1	9	2
Core-GI	ANSC	Metastasis	FANCA	TSG	0.0285714285714286	0.342857142857143	0.114285714285714	13	1	19	2	5	1
Core-GI	ANSC	Metastasis	FAT1	TSG	0.0285714285714286	0.2	0.171428571428571	8	1	22	2	7	1
Core-GI	ANSC	Metastasis	FBXW7	TSG	0.0857142857142857	0.228571428571429	0.171428571428571	8	2	20	3	7	1
Core-GI	ANSC	Metastasis	FGFR3	OG	0.0285714285714286	0.314285714285714	0.2	12	1	17	2	8	1
Core-GI	ANSC	Metastasis	KDM6A	TSG	0.0857142857142857	0.171428571428571	0.0571428571428571	6	2	26	3	3	1
Core-GI	ANSC	Metastasis	KMT2C	TSG	0.0571428571428571	0.142857142857143	0.0571428571428571	5	2	29	1	2	2
Core-GI	ANSC	Metastasis	MAX	TSG	0.0285714285714286	0.114285714285714	0.0857142857142857	5	1	28	2	4	1
Core-GI	ANSC	Metastasis	NFE2L2	OG	0.0285714285714286	0.0571428571428571	0.171428571428571	3	1	27	2	7	1
Core-GI	ANSC	Metastasis	NFKBIA	TSG	0.0571428571428571	0.142857142857143	0.114285714285714	6	1	25	3	5	1
Core-GI	ANSC	Metastasis	NOTCH2	DFG	0.0285714285714286	0.0571428571428571	0.114285714285714	3	1	29	2	5	1
Core-GI	ANSC	Metastasis	PIK3CA	OG	0.371428571428571	0	0.742857142857143	1	1	7	4	17	11
Core-GI	ANSC	Metastasis	PTEN	TSG	0.0285714285714286	0.171428571428571	0.0571428571428571	6	2	28	1	3	1
Core-GI	ANSC	Metastasis	SMAD4	TSG	0.0285714285714286	0.114285714285714	0.114285714285714	4	2	28	1	5	1
Core-GI	ANSC	Metastasis	STK11	TSG	0.114285714285714	0.114285714285714	0.0857142857142857	4	2	26	4	4	1
Core-GI	ANSC	Metastasis	SUFU	TSG	0.0285714285714286	0.171428571428571	0.0571428571428571	6	2	28	1	3	1
Core-GI	APAD	Primary	GNAS	OG	0.32183908045977	0.0114942528735632	0.149425287356322	2	1	47	28	13	2
Core-GI	APAD	Primary	SMAD2	TSG	0.103448275862069	0.160919540229885	0	15	1	65	10	1	1
Core-GI	APAD	Primary	SMAD4	TSG	0.114942528735632	0.149425287356322	0	9	6	70	6	1	1
Core-GI	APAD	Primary	TP53	TSG	0.35632183908046	0.137931034482759	0	3	11	55	22	1	1
Core-GI	APAD	Metastasis	AMER1	TSG	0.018348623853211	0.119266055045872	0.0275229357798165	14	1	92	3	4	1
Core-GI	APAD	Metastasis	ASXL1	TSG	0.018348623853211	0.00917431192660551	0.119266055045872	2	1	94	3	14	1
Core-GI	APAD	Metastasis	BRAF	OG	0.018348623853211	0.018348623853211	0.110091743119266	3	1	95	2	12	2
Core-GI	APAD	Metastasis	FBXW7	TSG	0.018348623853211	0.100917431192661	0.00917431192660551	12	1	96	3	2	1
Core-GI	APAD	Metastasis	GNAS	OG	0.403669724770642	0.00917431192660551	0.110091743119266	2	1	57	41	9	5
Core-GI	APAD	Metastasis	RBM10	TSG	0.018348623853211	0.110091743119266	0.0275229357798165	13	1	93	3	4	1
Core-GI	APAD	Metastasis	TGFBR2	TSG	0.0642201834862385	0.100917431192661	0.0275229357798165	10	3	91	6	4	1
Core-GI	CRC-HM	Primary	AMER1	TSG	0.189710610932476	0.112540192926045	0.0160771704180064	31	6	219	54	5	2
Core-GI	CRC-HM	Primary	TGFBR2	TSG	0.192926045016077	0.109324758842444	0.0160771704180064	27	9	224	50	3	4
Core-GI	CRC-HM	Metastasis	AMER1	TSG	0.1	0.125	0.025	6	1	31	5	2	1
Core-GI	CRC-HM	Metastasis	ARID2	TSG	0.175	0.025	0.15	2	1	28	7	6	2
Core-GI	CRC-HM	Metastasis	ASXL1	TSG	0.2	0	0.15	1	1	29	7	5	3
Core-GI	CRC-HM	Metastasis	BRAF	OG	0.275	0	0.15	1	1	26	10	5	3
Core-GI	CRC-HM	Metastasis	BRCA2	TSG	0.225	0	0.15	1	1	27	9	6	2
Core-GI	CRC-HM	Metastasis	CDKN1B	TSG	0.05	0.025	0.125	2	1	33	3	6	1
Core-GI	CRC-HM	Metastasis	DNMT3B	TSG	0.025	0	0.15	1	1	34	2	7	1
Core-GI	CRC-HM	Metastasis	DUSP4	TSG	0.025	0.125	0.025	6	1	34	2	2	1
Core-GI	CRC-HM	Metastasis	EGFR	OG	0.025	0	0.15	1	1	34	2	7	1
Core-GI	CRC-HM	Metastasis	ERBB3	OG	0.075	0.025	0.15	2	1	31	4	7	1
Core-GI	CRC-HM	Metastasis	EZH2	DFG	0.025	0	0.15	1	1	34	2	7	1
Core-GI	CRC-HM	Metastasis	FOXO1	TSG	0.05	0	0.15	1	1	33	3	7	1
Core-GI	CRC-HM	Metastasis	GLI1	OG	0.025	0.025	0.15	2	1	33	2	7	1
Core-GI	CRC-HM	Metastasis	GNAS	OG	0.025	0	0.175	1	1	33	2	8	1
Core-GI	CRC-HM	Metastasis	HNF1A	TSG	0.225	0.025	0.15	2	1	28	7	4	4
Core-GI	CRC-HM	Metastasis	KDM5C	TSG	0.025	0.125	0	6	1	35	2	1	1
Core-GI	CRC-HM	Metastasis	KMT2C	TSG	0.225	0	0.15	1	1	27	9	6	2
Core-GI	CRC-HM	Metastasis	KMT2D	TSG	0.525	0.025	0.15	2	1	17	18	3	5
Core-GI	CRC-HM	Metastasis	KRAS	OG	0.375	0.025	0.15	2	1	22	13	4	4
Core-GI	CRC-HM	Metastasis	LATS2	TSG	0.05	0.025	0.15	1	2	34	1	6	2
Core-GI	CRC-HM	Metastasis	NBN	TSG	0.075	0	0.15	1	1	32	4	7	1
Core-GI	CRC-HM	Metastasis	PMS2	TSG	0.05	0	0.15	1	1	33	3	7	1
Core-GI	CRC-HM	Metastasis	POLE	TSG	0.025	0.025	0.15	2	1	33	2	7	1
Core-GI	CRC-HM	Metastasis	PTPN11	OG	0.025	0.025	0.15	2	1	33	2	7	1
Core-GI	CRC-HM	Metastasis	PTPRT	TSG	0.125	0	0.15	1	1	30	6	7	1
Core-GI	CRC-HM	Metastasis	RB1	TSG	0.05	0.025	0.15	2	1	32	3	7	1
Core-GI	CRC-HM	Metastasis	RBM10	TSG	0.025	0.125	0	6	1	35	2	1	1
Core-GI	CRC-HM	Metastasis	RECQL	TSG	0.1	0.025	0.15	2	1	30	5	7	1
Core-GI	CRC-HM	Metastasis	RECQL4	TSG	0.05	0	0.125	1	1	34	3	6	1
Core-GI	CRC-HM	Metastasis	SH2B3	TSG	0.075	0.025	0.15	2	1	31	4	7	1
Core-GI	CRC-HM	Metastasis	TBX3	TSG	0.05	0	0.15	1	1	33	3	7	1
Core-GI	CRC-HM	Metastasis	XRCC2	TSG	0.05	0	0.15	1	1	33	3	7	1
Core-GI	CRC-MSS	Primary	AKT1	OG	0.0110206037374221	0.216578821274557	0.0258744609487302	451	3	1562	21	54	2
Core-GI	CRC-MSS	Primary	AMER1	TSG	0.0416866315285098	0.099664590321035	0.130330618112123	203	7	1538	71	262	12
Core-GI	CRC-MSS	Primary	APC	TSG	0.76233828461907	0.161954959271682	0.0143747005270724	92	248	399	1322	8	24
Core-GI	CRC-MSS	Primary	ARID1A	TSG	0.0388116914230954	0.281264973646382	0.0119789171058936	568	21	1416	61	25	2
Core-GI	CRC-MSS	Primary	ATM	TSG	0.0325826545280307	0.103977000479157	0.0182079540009583	210	9	1774	60	38	2
Core-GI	CRC-MSS	Primary	BRAF	OG	0.0680402491614758	0.0119789171058936	0.193579300431241	25	2	1542	118	381	25
Core-GI	CRC-MSS	Primary	FBXW7	TSG	0.104935313847628	0.256827982750359	0.00431241015812171	511	27	1350	194	10	1
Core-GI	CRC-MSS	Primary	GNAS	OG	0.0138955438428366	0.00431241015812171	0.635840919980834	10	1	726	27	1325	4
Core-GI	CRC-MSS	Primary	KMT2C	TSG	0.0110206037374221	0.0158121705797796	0.191662673694298	33	2	1636	20	398	4
Core-GI	CRC-MSS	Primary	MTOR	OG	0.0129372304743651	0.24436990896023	0.0110206037374221	500	12	1539	17	24	1
Core-GI	CRC-MSS	Primary	NRAS	OG	0.0426449448969813	0.149496885481552	0.00670819357930043	304	10	1684	79	13	3
Core-GI	CRC-MSS	Primary	PIK3R1	TSG	0.0292285577383804	0.170579779587925	0.00910397700047916	343	15	1667	47	19	2
Core-GI	CRC-MSS	Primary	PTEN	TSG	0.0335409678965022	0.110685194058457	0.00718735026353618	210	23	1797	46	13	4
Core-GI	CRC-MSS	Primary	RBM10	TSG	0.0100622903689506	0.0800191662673694	0.147101102060374	168	1	1597	18	304	5
Core-GI	CRC-MSS	Primary	SMAD2	TSG	0.028270244369909	0.587925251557259	0.00143747005270724	1201	28	827	32	3	2
Core-GI	CRC-MSS	Primary	SMAD3	TSG	0.0220412074748443	0.205079060852899	0.0110206037374221	422	8	1599	39	23	2
Core-GI	CRC-MSS	Primary	SMAD4	TSG	0.114997604216579	0.588883564925731	0.00191662673694298	1066	165	780	76	4	2
Core-GI	CRC-MSS	Primary	SOX9	DFG	0.0828941063727839	0.0967896502156205	0.100143747005271	195	9	1530	148	192	19
Core-GI	CRC-MSS	Primary	TCF7L2	TSG	0.0646861523718256	0.107331097268807	0.00718735026353618	213	13	1726	124	16	1
Core-GI	CRC-MSS	Primary	TERT	OG	0.0138955438428366	0.0598945855294681	0.117872544321993	126	1	1689	29	246	2
Core-GI	CRC-MSS	Primary	TP53	TSG	0.768567321514135	0.422137038811691	0.00766650694777192	114	769	366	826	6	12
Core-GI	CRC-MSS	Metastasis	AMER1	TSG	0.0498640072529465	0.121486854034452	0.14324569356301	132	4	777	36	142	18
Core-GI	CRC-MSS	Metastasis	APC	TSG	0.778785131459655	0.189483227561197	0.0199456029011786	40	171	202	672	5	19
Core-GI	CRC-MSS	Metastasis	ARID1A	TSG	0.0344514959202176	0.403445149592022	0.0126926563916591	432	15	622	24	14	2
Core-GI	CRC-MSS	Metastasis	ASXL1	TSG	0.0126926563916591	0	0.665457842248413	1	1	368	3	723	13
Core-GI	CRC-MSS	Metastasis	ATM	TSG	0.028105167724388	0.116047144152312	0.0407978241160471	123	7	908	24	44	3
Core-GI	CRC-MSS	Metastasis	BRAF	OG	0.0634632819582956	0.0208522212148685	0.265639165911151	22	3	747	42	267	28
Core-GI	CRC-MSS	Metastasis	CTNNB1	OG	0.014505893019039	0.13780598368087	0.0235720761559383	151	3	912	15	27	1
Core-GI	CRC-MSS	Metastasis	ERBB2	OG	0.0208522212148685	0.118766999093382	0.085222121486854	131	2	861	19	91	5
Core-GI	CRC-MSS	Metastasis	FBXW7	TSG	0.0779691749773345	0.366273798730734	0.00543970988213962	381	25	633	62	6	2
Core-GI	CRC-MSS	Metastasis	NRAS	OG	0.0453309156844968	0.252946509519492	0.0117860380779692	270	11	774	39	12	3
Core-GI	CRC-MSS	Metastasis	PIK3R1	TSG	0.0208522212148685	0.208522212148685	0.00906618313689937	228	4	844	21	11	1
Core-GI	CRC-MSS	Metastasis	PTEN	TSG	0.0299184043517679	0.161378059836809	0.0154125113327289	169	11	887	23	17	2
Core-GI	CRC-MSS	Metastasis	RNF43	TSG	0.0217588395285585	0.1441523118767	0.0643699002719855	151	10	860	15	71	2
Core-GI	CRC-MSS	Metastasis	SMAD2	TSG	0.0163191296464189	0.589301903898459	0.00725294650951949	638	14	441	6	9	1
Core-GI	CRC-MSS	Metastasis	SMAD3	TSG	0.0181323662737987	0.206708975521306	0.0262919310970082	228	2	829	19	29	2
Core-GI	CRC-MSS	Metastasis	SMAD4	TSG	0.119673617407072	0.600181323662738	0.00725294650951949	578	86	387	48	9	1
Core-GI	CRC-MSS	Metastasis	SOX9	DFG	0.071622846781505	0.126926563916591	0.0770625566636446	137	5	812	68	78	9
Core-GI	CRC-MSS	Metastasis	TCF7L2	TSG	0.0553037171350861	0.14868540344515	0.0190389845874887	161	5	863	57	21	2
Core-GI	CRC-MSS	Metastasis	TERT	OG	0.0126926563916591	0.0815956482320943	0.1441523118767	91	1	844	12	157	4
Core-GI	CRC-MSS	Metastasis	TP53	TSG	0.809610154125113	0.42611060743427	0.00725294650951949	58	414	153	474	2	8
Core-GI	ESCA	Primary	APC	TSG	0.0383693045563549	0.232613908872902	0.00479616306954436	92	7	309	11	3	1
Core-GI	ESCA	Primary	ARID1A	TSG	0.107913669064748	0.141486810551559	0.0119904076738609	53	8	317	38	5	2
Core-GI	ESCA	Primary	ATM	TSG	0.0143884892086331	0.134292565947242	0.0311750599520384	56	2	344	6	14	1
Core-GI	ESCA	Primary	AXIN1	TSG	0.0167865707434053	0.177458033573141	0.0503597122302158	69	7	322	2	22	1
Core-GI	ESCA	Primary	AXIN2	TSG	0.0119904076738609	0.0287769784172662	0.119904076738609	13	1	351	6	51	1
Core-GI	ESCA	Primary	BRCA2	TSG	0.0167865707434053	0.0503597122302158	0.13189448441247	21	2	336	7	56	1
Core-GI	ESCA	Primary	CDH1	TSG	0.0167865707434053	0.103117505995204	0.0695443645083933	43	2	340	7	30	1
Core-GI	ESCA	Primary	CDKN2A	TSG	0.160671462829736	0.405275779376499	0.0143884892086331	148	23	200	44	5	3
Core-GI	ESCA	Primary	ERBB2	OG	0.0191846522781775	0.026378896882494	0.13189448441247	12	1	346	7	54	3
Core-GI	ESCA	Primary	FBXW7	TSG	0.026378896882494	0.220623501199041	0.0311750599520384	92	2	304	10	13	2
Core-GI	ESCA	Primary	KDM6A	TSG	0.0167865707434053	0.15347721822542	0.0599520383693046	64	2	323	7	26	1
Core-GI	ESCA	Primary	KMT2B	TSG	0.0119904076738609	0.0815347721822542	0.13189448441247	35	1	325	5	55	2
Core-GI	ESCA	Primary	KMT2C	TSG	0.0167865707434053	0.139088729016787	0.0503597122302158	59	1	333	7	21	2
Core-GI	ESCA	Primary	NOTCH1	DFG	0.0167865707434053	0.0695443645083933	0.105515587529976	30	1	339	7	44	2
Core-GI	ESCA	Primary	PBRM1	TSG	0.0143884892086331	0.11031175059952	0.0191846522781775	46	2	359	6	9	1
Core-GI	ESCA	Primary	PIK3CA	OG	0.0383693045563549	0.0143884892086331	0.15347721822542	7	1	334	15	63	3
Core-GI	ESCA	Primary	PTPRT	TSG	0.0119904076738609	0.00719424460431655	0.414868105515588	4	1	240	3	171	4
Core-GI	ESCA	Primary	RUNX1	TSG	0.0119904076738609	0.201438848920863	0.026378896882494	85	1	318	6	12	1
Core-GI	ESCA	Primary	SMAD4	TSG	0.0743405275779376	0.381294964028777	0.0167865707434053	135	26	246	7	8	1
Core-GI	ESCA	Primary	SMARCA4	TSG	0.0167865707434053	0.175059952038369	0.052757793764988	72	3	318	6	23	1
Core-GI	ESCA	Primary	SOX9	DFG	0.0119904076738609	0.0383693045563549	0.124700239808153	16	2	347	4	52	2
Core-GI	ESCA	Primary	STK11	TSG	0.0167865707434053	0.220623501199041	0.0191846522781775	92	2	312	7	9	1
