Tissue	State	Treatment	Gene	MutFreq	LossFreq	GainFreq	NoMutLoss	MutLoss	NoMutWT	MutWT	NoMutGain	MutGain
Skin	Primary	Non_Treatment	CDKN2A	0.132768361581921	0.437853107344633	0.00847457627118644	136	21	170	28	4	1
Skin	Primary	Non_Treatment	CTNNB1	0.0254237288135593	0.135593220338983	0.0621468926553672	49	1	276	10	23	1
Skin	Primary	Non_Treatment	DNMT3B	0.0112994350282486	0.0112994350282486	0.18361581920904	5	1	282	5	66	1
Skin	Primary	Non_Treatment	EPHA3	0.0112994350282486	0.127118644067797	0.0536723163841808	46	1	287	5	20	1
Skin	Primary	Non_Treatment	EPHA7	0.019774011299435	0.313559322033898	0.0310734463276836	111	2	227	7	12	1
Skin	Primary	Non_Treatment	ERBB4	0.0169491525423729	0.121468926553672	0.0338983050847458	43	2	296	5	12	2
Skin	Primary	Non_Treatment	FAT1	0.0564971751412429	0.161016949152542	0.0310734463276836	57	2	269	19	11	2
Skin	Primary	Non_Treatment	FBXW7	0.019774011299435	0.129943502824859	0.0423728813559322	45	3	289	6	16	1
Skin	Primary	Non_Treatment	FGFR2	0.019774011299435	0.265536723163842	0.0141242937853107	94	2	250	7	6	1
Skin	Primary	Non_Treatment	GNAQ	0.0367231638418079	0.192090395480226	0.0536723163841808	69	1	255	14	20	1
Skin	Primary	Non_Treatment	GRIN2A	0.0338983050847458	0.166666666666667	0.0282485875706215	59	2	275	12	11	1
Skin	Primary	Non_Treatment	HRAS	0.0112994350282486	0.138418079096045	0.0367231638418079	50	1	290	4	13	2
Skin	Primary	Non_Treatment	KMT2A	0.0225988700564972	0.296610169491525	0.0395480225988701	103	4	231	6	15	1
Skin	Primary	Non_Treatment	KMT2C	0.0254237288135593	0.0508474576271186	0.23728813559322	19	1	246	8	83	3
Skin	Primary	Non_Treatment	MEN1	0.0169491525423729	0.132768361581921	0.0875706214689266	47	2	272	6	32	1
Skin	Primary	Non_Treatment	NF1	0.132768361581921	0.107344632768362	0.0423728813559322	30	10	266	37	14	3
Skin	Primary	Non_Treatment	NOTCH1	0.0480225988700565	0.166666666666667	0.0819209039548023	60	1	252	16	28	3
Skin	Primary	Non_Treatment	NOTCH4	0.0169491525423729	0.0282485875706215	0.350282485875706	11	1	216	6	124	2
Skin	Primary	Non_Treatment	PBRM1	0.0169491525423729	0.149717514124294	0.0621468926553672	51	4	277	4	23	1
Skin	Primary	Non_Treatment	PIK3CA	0.0451977401129944	0.152542372881356	0.076271186440678	55	1	264	11	22	7
Skin	Primary	Non_Treatment	PIK3R1	0.0254237288135593	0.110169491525424	0.0254237288135593	38	3	300	8	10	1
Skin	Primary	Non_Treatment	PPP6C	0.0225988700564972	0.166666666666667	0.0790960451977401	57	4	263	6	29	1
Skin	Primary	Non_Treatment	PTCH1	0.0169491525423729	0.172316384180791	0.0508474576271186	62	1	270	7	19	1
Skin	Primary	Non_Treatment	PTEN	0.0508474576271186	0.248587570621469	0.00282485875706215	78	12	259	8	2	1
Skin	Primary	Non_Treatment	PTPRD	0.0141242937853107	0.389830508474576	0.0225988700564972	137	3	206	4	9	1
Skin	Primary	Non_Treatment	PTPRT	0.0367231638418079	0.0225988700564972	0.194915254237288	9	1	268	11	67	4
Skin	Primary	Non_Treatment	RAC1	0.0338983050847458	0.0141242937853107	0.322033898305085	6	1	229	8	110	6
Skin	Primary	Non_Treatment	RASA1	0.0112994350282486	0.112994350282486	0.0282485875706215	41	1	301	5	11	1
Skin	Primary	Non_Treatment	SETD2	0.0112994350282486	0.152542372881356	0.0621468926553672	54	2	276	4	23	1
Skin	Primary	Non_Treatment	SPRED1	0.0254237288135593	0.18361581920904	0.0621468926553672	63	4	262	7	23	1
Skin	Primary	Non_Treatment	TERT	0.435028248587571	0.0988700564971751	0.161016949152542	24	13	134	130	45	14
Skin	Primary	Non_Treatment	TP53	0.228813559322034	0.172316384180791	0.0395480225988701	47	16	217	64	12	4
Skin	Primary	Non_Treatment	TP63	0.0282485875706215	0.169491525423729	0.0819209039548023	61	1	257	10	29	2
Skin	Metastasis	Treatment	APC	0.0497237569060773	0.18232044198895	0.0552486187845304	33	2	131	9	11	1
Skin	Metastasis	Treatment	ARID1A	0.0552486187845304	0.132596685082873	0.0773480662983425	25	1	135	10	14	2
Skin	Metastasis	Treatment	ARID1B	0.0220994475138122	0.414364640883978	0.0386740331491713	76	1	96	5	8	1
Skin	Metastasis	Treatment	ARID2	0.0883977900552486	0.110497237569061	0.0441988950276243	20	2	140	15	8	2
Skin	Metastasis	Treatment	ASXL1	0.0165745856353591	0.0110497237569061	0.298342541436464	3	1	124	3	54	2
Skin	Metastasis	Treatment	ATM	0.0386740331491713	0.270718232044199	0.0386740331491713	47	4	122	5	8	1
Skin	Metastasis	Treatment	ATRX	0.0165745856353591	0.160220994475138	0.0386740331491713	29	2	144	3	8	1
Skin	Metastasis	Treatment	B2M	0.0441988950276243	0.220994475138122	0.0497237569060773	35	7	131	3	10	1
Skin	Metastasis	Treatment	BAP1	0.0331491712707182	0.116022099447514	0.0828729281767956	20	3	142	5	16	1
Skin	Metastasis	Treatment	BRAF	0.331491712707182	0.0276243093922652	0.370165745856354	6	1	80	31	38	31
Skin	Metastasis	Treatment	BRIP1	0.0110497237569061	0.0331491712707182	0.165745856353591	7	1	145	2	30	2
Skin	Metastasis	Treatment	CARD11	0.0110497237569061	0.0386740331491713	0.38121546961326	8	1	105	2	69	2
Skin	Metastasis	Treatment	CBL	0.0441988950276243	0.265193370165746	0.0276243093922652	47	3	124	6	5	2
Skin	Metastasis	Treatment	CDKN2A	0.215469613259669	0.541436464088398	0.0110497237569061	80	20	64	19	1	3
Skin	Metastasis	Treatment	CREBBP	0.0110497237569061	0.104972375690608	0.0497237569060773	19	2	153	2	10	1
Skin	Metastasis	Treatment	CTNNB1	0.0718232044198895	0.104972375690608	0.110497237569061	18	3	133	11	20	2
Skin	Metastasis	Treatment	DICER1	0.0220994475138122	0.132596685082873	0.0607734806629834	25	1	143	5	12	1
Skin	Metastasis	Treatment	DNMT3B	0.0110497237569061	0.0110497237569061	0.298342541436464	3	1	124	3	55	1
Skin	Metastasis	Treatment	EPHA3	0.0331491712707182	0.0939226519337017	0.143646408839779	18	1	134	6	26	2
Skin	Metastasis	Treatment	EPHA7	0.0276243093922652	0.392265193370166	0.0276243093922652	71	2	102	5	6	1
Skin	Metastasis	Treatment	ERBB4	0.0220994475138122	0.121546961325967	0.0386740331491713	22	2	150	4	8	1
Skin	Metastasis	Treatment	ERF	0.0110497237569061	0.0773480662983425	0.12707182320442	15	1	143	3	24	1
Skin	Metastasis	Treatment	ETV6	0.0110497237569061	0.110497237569061	0.116022099447514	21	1	139	3	22	1
Skin	Metastasis	Treatment	FAT1	0.0552486187845304	0.171270718232044	0.0441988950276243	30	3	135	9	9	1
Skin	Metastasis	Treatment	FBXW7	0.0220994475138122	0.143646408839779	0.0552486187845304	27	1	142	5	11	1
Skin	Metastasis	Treatment	FGFR2	0.0165745856353591	0.386740331491713	0.0165745856353591	71	1	106	4	4	1
Skin	Metastasis	Treatment	FH	0.0110497237569061	0.0552486187845304	0.276243093922652	11	1	120	3	51	1
Skin	Metastasis	Treatment	GNAQ	0.0662983425414365	0.237569060773481	0.0718232044198895	43	2	115	12	14	1
Skin	Metastasis	Treatment	GRIN2A	0.0165745856353591	0.104972375690608	0.0552486187845304	20	1	150	4	11	1
Skin	Metastasis	Treatment	HRAS	0.0276243093922652	0.121546961325967	0.0607734806629834	23	1	146	4	10	3
Skin	Metastasis	Treatment	IDH1	0.0276243093922652	0.104972375690608	0.0331491712707182	20	1	152	6	7	1
Skin	Metastasis	Treatment	JAK1	0.0110497237569061	0.116022099447514	0.0718232044198895	21	2	148	1	13	2
Skin	Metastasis	Treatment	KIT	0.0497237569060773	0.104972375690608	0.121546961325967	19	2	139	3	17	7
Skin	Metastasis	Treatment	KMT2A	0.0331491712707182	0.270718232044199	0.0331491712707182	48	3	123	5	7	1
Skin	Metastasis	Treatment	KMT2B	0.0110497237569061	0.0276243093922652	0.116022099447514	6	1	154	3	22	1
Skin	Metastasis	Treatment	KMT2C	0.0220994475138122	0.0386740331491713	0.375690607734807	8	1	105	3	67	3
Skin	Metastasis	Treatment	LATS2	0.0110497237569061	0.160220994475138	0.110497237569061	29	2	132	2	21	1
Skin	Metastasis	Treatment	MAP2K1	0.0773480662983425	0.121546961325967	0.0994475138121547	23	1	130	13	17	3
Skin	Metastasis	Treatment	MED12	0.0110497237569061	0.160220994475138	0.0331491712707182	30	1	146	2	6	2
Skin	Metastasis	Treatment	MTOR	0.0110497237569061	0.149171270718232	0.0662983425414365	27	2	142	2	13	1
Skin	Metastasis	Treatment	NF2	0.0220994475138122	0.0994475138121547	0.198895027624309	17	3	126	3	37	1
Skin	Metastasis	Treatment	NOTCH1	0.0276243093922652	0.209944751381215	0.0883977900552486	39	1	124	5	16	2
Skin	Metastasis	Treatment	NOTCH2	0.0110497237569061	0.104972375690608	0.0939226519337017	20	1	144	3	18	1
Skin	Metastasis	Treatment	NRAS	0.237569060773481	0.12707182320442	0.0828729281767956	23	2	108	37	10	7
Skin	Metastasis	Treatment	NSD1	0.0165745856353591	0.18232044198895	0.0773480662983425	32	3	134	2	15	1
Skin	Metastasis	Treatment	PARP1	0.0165745856353591	0.0662983425414365	0.259668508287293	13	1	120	4	48	1
Skin	Metastasis	Treatment	PBRM1	0.0386740331491713	0.12707182320442	0.110497237569061	22	3	135	5	20	2
Skin	Metastasis	Treatment	PDGFRA	0.0110497237569061	0.104972375690608	0.121546961325967	20	1	141	1	21	3
Skin	Metastasis	Treatment	PIK3CA	0.0276243093922652	0.154696132596685	0.104972375690608	29	1	130	6	20	1
Skin	Metastasis	Treatment	PIK3R1	0.0110497237569061	0.138121546961326	0.0552486187845304	26	1	146	2	10	2
Skin	Metastasis	Treatment	PMS2	0.0110497237569061	0.0331491712707182	0.386740331491713	7	1	105	2	70	2
Skin	Metastasis	Treatment	PPP6C	0.0386740331491713	0.215469613259669	0.0773480662983425	39	2	123	7	15	1
Skin	Metastasis	Treatment	PTCH1	0.0110497237569061	0.226519337016575	0.0552486187845304	41	2	130	2	11	1
Skin	Metastasis	Treatment	PTEN	0.0552486187845304	0.375690607734807	0	62	8	111	4	1	1
Skin	Metastasis	Treatment	PTPRD	0.0276243093922652	0.447513812154696	0.0220994475138122	81	2	93	5	5	1
Skin	Metastasis	Treatment	PTPRT	0.0773480662983425	0.0110497237569061	0.303867403314917	3	1	116	10	51	6
Skin	Metastasis	Treatment	RAC1	0.0441988950276243	0.0220994475138122	0.403314917127072	5	1	101	5	70	5
Skin	Metastasis	Treatment	RAD51C	0.0110497237569061	0.0276243093922652	0.171270718232044	6	1	144	3	32	1
Skin	Metastasis	Treatment	RAF1	0.0110497237569061	0.116022099447514	0.116022099447514	22	1	139	2	21	2
Skin	Metastasis	Treatment	RB1	0.0441988950276243	0.160220994475138	0.0828729281767956	29	2	132	7	15	2
Skin	Metastasis	Treatment	RECQL4	0.0110497237569061	0.0331491712707182	0.325966850828729	7	1	116	2	59	2
Skin	Metastasis	Treatment	RNF43	0.0165745856353591	0.0276243093922652	0.160220994475138	6	1	146	3	29	2
Skin	Metastasis	Treatment	RUNX1	0.0110497237569061	0.0994475138121547	0.104972375690608	19	1	143	3	20	1
Skin	Metastasis	Treatment	SETD2	0.0386740331491713	0.121546961325967	0.0939226519337017	23	1	136	8	18	1
Skin	Metastasis	Treatment	SPEN	0.0441988950276243	0.149171270718232	0.0607734806629834	27	2	137	8	12	1
Skin	Metastasis	Treatment	SPRED1	0.0165745856353591	0.232044198895028	0.0607734806629834	40	4	129	1	12	1
Skin	Metastasis	Treatment	TERT	0.662983425414365	0.0994475138121547	0.226519337016575	4	16	38	86	22	21
Skin	Metastasis	Treatment	TET2	0.0165745856353591	0.171270718232044	0.0497237569060773	31	2	141	2	9	2
Skin	Metastasis	Treatment	TP53	0.281767955801105	0.171270718232044	0.0276243093922652	22	11	106	41	5	2
Skin	Metastasis	Treatment	TP63	0.0276243093922652	0.149171270718232	0.110497237569061	28	1	130	6	21	1
Skin	Metastasis	Treatment	TSC1	0.0110497237569061	0.209944751381215	0.0773480662983425	38	2	129	2	15	1
Skin	Metastasis	Treatment	U2AF1	0.0110497237569061	0.132596685082873	0.110497237569061	24	2	137	2	21	1
Skin	Metastasis	Treatment	ZFHX3	0.0220994475138122	0.215469613259669	0.0386740331491713	39	2	134	3	7	2
Skin	Metastasis	Non_Treatment	APC	0.0207100591715976	0.152366863905325	0.0428994082840237	101	4	536	10	28	3
Skin	Metastasis	Non_Treatment	ARID1A	0.0473372781065089	0.171597633136095	0.0813609467455621	114	4	482	25	51	6
Skin	Metastasis	Non_Treatment	ARID1B	0.0162721893491124	0.431952662721893	0.0192307692307692	289	5	365	8	14	1
Skin	Metastasis	Non_Treatment	ATM	0.029585798816568	0.337278106508876	0.029585798816568	220	10	419	11	20	2
Skin	Metastasis	Non_Treatment	ATR	0.014792899408284	0.137573964497041	0.0665680473372781	94	1	530	10	45	2
Skin	Metastasis	Non_Treatment	ATRX	0.0251479289940828	0.119822485207101	0.0369822485207101	79	4	559	13	24	3
Skin	Metastasis	Non_Treatment	B2M	0.0236686390532544	0.173076923076923	0.0710059171597633	106	13	508	5	49	1
Skin	Metastasis	Non_Treatment	BAP1	0.0414201183431953	0.146449704142012	0.0665680473372781	80	21	525	9	46	1
Skin	Metastasis	Non_Treatment	BRAF	0.337278106508876	0.0281065088757396	0.344674556213018	18	3	318	108	115	120
Skin	Metastasis	Non_Treatment	BRCA2	0.0266272189349112	0.109467455621302	0.0961538461538462	74	2	522	17	65	2
Skin	Metastasis	Non_Treatment	CBL	0.0369822485207101	0.344674556213018	0.0266272189349112	223	12	413	14	18	2
Skin	Metastasis	Non_Treatment	CDKN2A	0.161242603550296	0.544378698224852	0.0162721893491124	305	65	253	46	12	1
Skin	Metastasis	Non_Treatment	CHEK2	0.0118343195266272	0.0739644970414201	0.226331360946746	51	1	469	6	151	4
Skin	Metastasis	Non_Treatment	CTNNB1	0.0414201183431953	0.134615384615385	0.0798816568047337	92	1	507	26	52	4
Skin	Metastasis	Non_Treatment	DICER1	0.0162721893491124	0.13905325443787	0.0502958579881657	94	2	539	11	35	1
Skin	Metastasis	Non_Treatment	EP300	0.0103550295857988	0.0547337278106509	0.224852071005917	38	1	484	5	150	4
Skin	Metastasis	Non_Treatment	EPHA3	0.0236686390532544	0.128698224852071	0.0872781065088757	88	1	516	16	59	2
Skin	Metastasis	Non_Treatment	EPHA7	0.0192307692307692	0.347633136094675	0.0236686390532544	233	4	416	11	17	1
Skin	Metastasis	Non_Treatment	EZH2	0.0192307692307692	0.029585798816568	0.340236686390533	21	1	420	8	225	7
Skin	Metastasis	Non_Treatment	FAT1	0.0369822485207101	0.171597633136095	0.0399408284023669	112	6	514	21	28	1
Skin	Metastasis	Non_Treatment	FBXW7	0.0325443786982249	0.159763313609467	0.0325443786982249	101	9	534	14	22	2
Skin	Metastasis	Non_Treatment	FGFR2	0.0133136094674556	0.365384615384615	0.014792899408284	246	3	413	8	11	1
Skin	Metastasis	Non_Treatment	GNAQ	0.0399408284023669	0.27810650887574	0.0414201183431953	187	3	437	25	28	2
Skin	Metastasis	Non_Treatment	GRIN2A	0.0236686390532544	0.10207100591716	0.0754437869822485	70	1	542	16	51	2
Skin	Metastasis	Non_Treatment	HRAS	0.0281065088757396	0.180473372781065	0.0458579881656805	123	1	508	17	29	4
Skin	Metastasis	Non_Treatment	KIT	0.0340236686390533	0.115384615384615	0.0665680473372781	79	1	537	18	40	7
Skin	Metastasis	Non_Treatment	KMT2A	0.0384615384615385	0.343195266272189	0.0251479289940828	222	12	416	13	15	4
Skin	Metastasis	Non_Treatment	KMT2B	0.0355029585798817	0.0399408284023669	0.10207100591716	28	1	561	21	66	5
Skin	Metastasis	Non_Treatment	KMT2C	0.022189349112426	0.0355029585798817	0.343195266272189	25	1	413	9	226	8
Skin	Metastasis	Non_Treatment	KMT2D	0.029585798816568	0.10207100591716	0.0340236686390533	68	3	567	19	24	1
Skin	Metastasis	Non_Treatment	MAP2K1	0.0502958579881657	0.0665680473372781	0.103550295857988	45	2	535	28	65	7
Skin	Metastasis	Non_Treatment	MEN1	0.0103550295857988	0.164201183431953	0.0621301775147929	110	3	520	5	42	2
Skin	Metastasis	Non_Treatment	NF2	0.014792899408284	0.0798816568047337	0.227810650887574	53	3	463	7	153	3
Skin	Metastasis	Non_Treatment	NOTCH1	0.0310650887573964	0.269230769230769	0.0428994082840237	179	5	452	15	27	4
Skin	Metastasis	Non_Treatment	NOTCH2	0.0103550295857988	0.0857988165680473	0.112426035502959	58	2	537	7	77	1
Skin	Metastasis	Non_Treatment	NRAS	0.238165680473373	0.125739644970414	0.0902366863905325	83	4	409	123	26	37
Skin	Metastasis	Non_Treatment	PBRM1	0.0207100591715976	0.146449704142012	0.0724852071005917	95	6	520	10	50	1
Skin	Metastasis	Non_Treatment	PIK3CA	0.0207100591715976	0.130177514792899	0.0798816568047337	89	1	523	13	53	3
Skin	Metastasis	Non_Treatment	PIK3R1	0.0118343195266272	0.153846153846154	0.0399408284023669	105	1	539	8	27	2
Skin	Metastasis	Non_Treatment	PPM1D	0.0103550295857988	0.0458579881656805	0.167159763313609	32	1	526	8	114	1
Skin	Metastasis	Non_Treatment	PPP6C	0.0325443786982249	0.27810650887574	0.0428994082840237	177	13	450	11	30	1
Skin	Metastasis	Non_Treatment	PTEN	0.0813609467455621	0.335798816568047	0.0103550295857988	194	35	422	22	8	1
Skin	Metastasis	Non_Treatment	PTPN11	0.0103550295857988	0.127218934911243	0.0192307692307692	85	3	573	6	14	1
Skin	Metastasis	Non_Treatment	PTPRD	0.0414201183431953	0.476331360946746	0.0266272189349112	309	15	325	13	17	3
Skin	Metastasis	Non_Treatment	PTPRT	0.0650887573964497	0.014792899408284	0.269230769230769	11	1	454	32	170	14
Skin	Metastasis	Non_Treatment	RAC1	0.0443786982248521	0.0177514792899408	0.35207100591716	13	1	410	18	226	14
Skin	Metastasis	Non_Treatment	RAF1	0.0133136094674556	0.140532544378698	0.0887573964497041	96	1	514	9	60	2
Skin	Metastasis	Non_Treatment	RB1	0.0384615384615385	0.119822485207101	0.0917159763313609	73	10	521	14	59	5
Skin	Metastasis	Non_Treatment	SETD2	0.0281065088757396	0.149408284023669	0.0695266272189349	100	3	513	17	47	2
Skin	Metastasis	Non_Treatment	SMARCA4	0.014792899408284	0.0621301775147929	0.106508875739645	43	1	553	11	73	1
Skin	Metastasis	Non_Treatment	SPEN	0.014792899408284	0.134615384615385	0.100591715976331	92	1	510	9	67	3
Skin	Metastasis	Non_Treatment	STAG2	0.0103550295857988	0.131656804733728	0.0443786982248521	90	1	551	8	31	1
Skin	Metastasis	Non_Treatment	TERT	0.696745562130177	0.125739644970414	0.158284023668639	25	62	143	343	40	69
Skin	Metastasis	Non_Treatment	TET1	0.0133136094674556	0.349112426035503	0.0103550295857988	233	5	430	5	7	2
Skin	Metastasis	Non_Treatment	TET2	0.0133136094674556	0.158284023668639	0.0266272189349112	105	4	546	7	19	1
Skin	Metastasis	Non_Treatment	TP53	0.269230769230769	0.196745562130178	0.0340236686390533	73	62	402	120	22	3
Skin	Metastasis	Non_Treatment	TP63	0.0473372781065089	0.153846153846154	0.0872781065088757	102	4	491	24	54	7
Skin	Metastasis	Non_Treatment	WT1	0.0118343195266272	0.183431952662722	0.0488165680473373	125	1	512	9	34	1
Soft-Tissue	Primary	Treatment	APC	0.0161290322580645	0.112903225806452	0.0483870967741935	8	1	52	2	4	1
Soft-Tissue	Primary	Treatment	ARID1A	0.0161290322580645	0.0806451612903226	0.17741935483871	6	1	46	2	12	1
Soft-Tissue	Primary	Treatment	ARID2	0.0161290322580645	0.161290322580645	0.0483870967741935	11	1	49	2	4	1
Soft-Tissue	Primary	Treatment	ATRX	0.0967741935483871	0.258064516129032	0.0806451612903226	15	3	40	3	4	3
Soft-Tissue	Primary	Treatment	CDKN1B	0.0161290322580645	0.17741935483871	0.0967741935483871	12	1	45	2	7	1
Soft-Tissue	Primary	Treatment	CDKN2A	0.0161290322580645	0.290322580645161	0.0483870967741935	19	1	41	2	4	1
Soft-Tissue	Primary	Treatment	CTNNB1	0.0161290322580645	0.112903225806452	0.17741935483871	8	1	45	1	11	2
Soft-Tissue	Primary	Treatment	FOXA1	0.0161290322580645	0.193548387096774	0.145161290322581	13	1	41	2	10	1
Soft-Tissue	Primary	Treatment	FOXP1	0.0161290322580645	0.129032258064516	0.17741935483871	8	2	44	1	12	1
Soft-Tissue	Primary	Treatment	FUBP1	0.0161290322580645	0.032258064516129	0.241935483870968	3	1	46	1	15	2
Soft-Tissue	Primary	Treatment	KMT2A	0.0161290322580645	0.370967741935484	0.0161290322580645	24	1	38	2	2	1
Soft-Tissue	Primary	Treatment	KMT2B	0.0161290322580645	0.145161290322581	0.112903225806452	10	1	46	2	8	1
Soft-Tissue	Primary	Treatment	KMT2C	0.0161290322580645	0.112903225806452	0.145161290322581	8	1	46	2	10	1
Soft-Tissue	Primary	Treatment	KMT2D	0.0483870967741935	0.129032258064516	0.0483870967741935	9	1	50	3	3	2
Soft-Tissue	Primary	Treatment	MED12	0.0161290322580645	0.290322580645161	0.112903225806452	19	1	37	2	8	1
Soft-Tissue	Primary	Treatment	MUTYH	0.0161290322580645	0.0806451612903226	0.161290322580645	6	1	47	2	11	1
Soft-Tissue	Primary	Treatment	NF1	0.0161290322580645	0.17741935483871	0.0806451612903226	12	1	46	2	6	1
Soft-Tissue	Primary	Treatment	NF2	0.0161290322580645	0.145161290322581	0.161290322580645	9	2	44	1	11	1
Soft-Tissue	Primary	Treatment	PDGFRA	0.0161290322580645	0.0806451612903226	0.193548387096774	6	1	45	2	13	1
Soft-Tissue	Primary	Treatment	PIK3CA	0.0161290322580645	0.112903225806452	0.0806451612903226	8	1	50	2	6	1
Soft-Tissue	Primary	Treatment	PTEN	0.0161290322580645	0.274193548387097	0.0161290322580645	17	2	45	1	2	1
Soft-Tissue	Primary	Treatment	RB1	0.0645161290322581	0.32258064516129	0.0161290322580645	18	4	41	2	2	1
Soft-Tissue	Primary	Treatment	RRAS2	0.0161290322580645	0.193548387096774	0.0967741935483871	13	1	44	2	7	1
Soft-Tissue	Primary	Treatment	SMARCB1	0.032258064516129	0.129032258064516	0.193548387096774	9	1	42	2	12	2
Soft-Tissue	Primary	Treatment	TBX3	0.0161290322580645	0.17741935483871	0.0645161290322581	12	1	47	2	5	1
Soft-Tissue	Primary	Treatment	TERT	0.032258064516129	0.129032258064516	0.193548387096774	9	1	41	3	13	1
Soft-Tissue	Primary	Treatment	TET2	0.0161290322580645	0.161290322580645	0.0483870967741935	11	1	49	2	4	1
Soft-Tissue	Primary	Treatment	TP53	0.306451612903226	0.161290322580645	0.0483870967741935	5	7	39	12	2	3
Soft-Tissue	Primary	Treatment	TP63	0.0161290322580645	0.145161290322581	0.0967741935483871	10	1	47	2	7	1
Soft-Tissue	Primary	Treatment	TSC2	0.0161290322580645	0.145161290322581	0.0967741935483871	10	1	47	2	7	1
Soft-Tissue	Primary	Non_Treatment	ATRX	0.12874251497006	0.260479041916168	0.0508982035928144	71	18	208	24	15	4
Soft-Tissue	Primary	Non_Treatment	CDKN2A	0.0119760479041916	0.344311377245509	0.0988023952095808	114	3	185	3	34	1
Soft-Tissue	Primary	Non_Treatment	FGFR1	0.0119760479041916	0.110778443113772	0.173652694610778	37	2	237	4	59	1
Soft-Tissue	Primary	Non_Treatment	KMT2D	0.0149700598802395	0.194610778443114	0.0419161676646707	65	2	252	5	15	1
Soft-Tissue	Primary	Non_Treatment	MED12	0.0449101796407186	0.20059880239521	0.0748502994011976	63	6	234	10	25	2
Soft-Tissue	Primary	Non_Treatment	NF1	0.029940119760479	0.143712574850299	0.0838323353293413	47	3	251	9	29	1
Soft-Tissue	Primary	Non_Treatment	NF2	0.0119760479041916	0.179640718562874	0.158682634730539	59	3	220	3	54	1
Soft-Tissue	Primary	Non_Treatment	PIK3CA	0.0119760479041916	0.101796407185629	0.107784431137725	34	2	262	4	37	1
Soft-Tissue	Primary	Non_Treatment	PTEN	0.0269461077844311	0.398203592814371	0.0209580838323353	127	8	193	3	8	1
Soft-Tissue	Primary	Non_Treatment	RB1	0.0898203592814371	0.407185628742515	0.0149700598802395	116	22	185	10	6	1
Soft-Tissue	Primary	Non_Treatment	TERT	0.029940119760479	0.134730538922156	0.227544910179641	45	2	207	8	75	3
Soft-Tissue	Primary	Non_Treatment	TP53	0.341317365269461	0.221556886227545	0.0658682634730539	23	53	187	53	13	11
Soft-Tissue	Metastasis	Treatment	ATRX	0.122302158273381	0.294964028776978	0.0503597122302158	36	7	83	10	6	3
Soft-Tissue	Metastasis	Treatment	BRAF	0.0143884892086331	0.172661870503597	0.143884892086331	24	2	95	2	21	1
Soft-Tissue	Metastasis	Treatment	ESR1	0.0143884892086331	0.115107913669065	0.20863309352518	17	1	93	3	30	1
Soft-Tissue	Metastasis	Treatment	KMT2D	0.0215827338129496	0.23021582733813	0.0503597122302158	33	1	98	4	8	1
Soft-Tissue	Metastasis	Treatment	MED12	0.0503597122302158	0.23021582733813	0.100719424460432	30	4	91	4	14	2
Soft-Tissue	Metastasis	Treatment	NF1	0.0215827338129496	0.158273381294964	0.0719424460431655	22	2	106	3	11	1
Soft-Tissue	Metastasis	Treatment	NF2	0.0143884892086331	0.223021582733813	0.165467625899281	31	2	86	1	23	2
Soft-Tissue	Metastasis	Treatment	NSD1	0.0143884892086331	0.158273381294964	0.0503597122302158	23	1	109	3	8	1
Soft-Tissue	Metastasis	Treatment	PIK3CA	0.0287769784172662	0.115107913669065	0.151079136690647	17	1	100	4	21	2
Soft-Tissue	Metastasis	Treatment	PTEN	0.0503597122302158	0.323741007194245	0.0143884892086331	44	3	88	6	3	1
Soft-Tissue	Metastasis	Treatment	RB1	0.0935251798561151	0.438848920863309	0.0215827338129496	52	11	73	4	4	1
Soft-Tissue	Metastasis	Treatment	TERT	0.0575539568345324	0.143884892086331	0.258992805755396	21	1	78	7	35	3
Soft-Tissue	Metastasis	Treatment	TP53	0.309352517985612	0.194244604316547	0.079136690647482	11	18	81	22	7	6
Soft-Tissue	Metastasis	Non_Treatment	ATRX	0.126373626373626	0.258241758241758	0.0659340659340659	42	7	108	17	12	2
Soft-Tissue	Metastasis	Non_Treatment	B2M	0.0164835164835165	0.192307692307692	0.0989010989010989	34	3	129	2	19	1
Soft-Tissue	Metastasis	Non_Treatment	CDKN2A	0.0164835164835165	0.351648351648352	0.0879120879120879	64	2	101	3	17	1
Soft-Tissue	Metastasis	Non_Treatment	DAXX	0.010989010989011	0.148351648351648	0.10989010989011	27	2	135	2	21	1
Soft-Tissue	Metastasis	Non_Treatment	FOXP1	0.010989010989011	0.115384615384615	0.153846153846154	22	1	132	3	29	1
Soft-Tissue	Metastasis	Non_Treatment	KMT2D	0.010989010989011	0.203296703296703	0.0824175824175824	37	2	130	2	16	1
Soft-Tissue	Metastasis	Non_Treatment	MED12	0.0274725274725275	0.21978021978022	0.0989010989010989	39	3	123	3	18	2
Soft-Tissue	Metastasis	Non_Treatment	NRAS	0.010989010989011	0.131868131868132	0.181318681318681	25	1	125	2	33	2
Soft-Tissue	Metastasis	Non_Treatment	PBRM1	0.010989010989011	0.115384615384615	0.10989010989011	21	2	141	2	21	1
Soft-Tissue	Metastasis	Non_Treatment	PIK3CA	0.0274725274725275	0.120879120879121	0.0824175824175824	22	2	142	5	16	1
Soft-Tissue	Metastasis	Non_Treatment	PTEN	0.021978021978022	0.417582417582418	0.00549450549450549	75	3	104	3	2	1
Soft-Tissue	Metastasis	Non_Treatment	RB1	0.0824175824175824	0.373626373626374	0.021978021978022	60	10	106	6	4	2
